
date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,chanceofrain,chanceofremdry,chanceofwindy,chanceofovercast,chanceofsunshine,chanceoffrost,chanceofhightemp,chanceoffog,chanceofsnow,chanceofthunder
2022-12-12,2300,0,32,6,10,99,E,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1011,30,51,0,32,-7,20,-3,26,10,15,-3,26,0,80,0,40,80,38,0,0,0,0
2022-12-13,0,-0,31,6,10,93,E,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,61,10,6,1011,30,15,-0,31,-7,20,-4,25,10,16,-4,25,0,94,0,0,94,67,0,0,0,0
2022-12-13,100,-1,31,7,12,86,E,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,63,10,6,1011,30,16,-1,31,-7,20,-4,24,11,17,-4,24,0,84,0,0,89,67,0,0,0,0
2022-12-13,200,-1,31,8,12,91,E,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1010,30,50,-1,31,-7,20,-5,23,11,18,-5,23,0,87,0,31,78,66,0,0,0,0
2022-12-13,300,-1,31,8,13,92,E,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,64,10,6,1010,30,100,-1,31,-7,20,-5,23,12,19,-5,23,0,81,0,83,13,66,0,0,0,0
2022-12-13,400,-1,31,8,13,92,E,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,63,10,6,1010,30,100,-1,31,-7,20,-5,24,11,18,-5,24,0,90,0,81,16,65,0,0,0,0
2022-12-13,500,-1,31,9,14,85,E,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,64,10,6,1010,30,100,-1,31,-7,20,-5,23,12,19,-5,23,0,94,0,87,7,65,0,0,0,0
2022-12-13,600,-1,31,9,14,81,E,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,65,10,6,1009,30,100,-1,31,-6,20,-5,23,12,19,-5,23,0,92,0,91,11,65,0,0,0,0
2022-12-13,700,-1,31,9,14,80,E,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,65,10,6,1009,30,100,-1,31,-7,20,-5,23,13,20,-5,23,0,93,0,86,16,64,0,0,0,0
2022-12-13,800,-1,31,9,15,79,ENE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,64,10,6,1008,30,100,-1,31,-7,20,-5,22,13,21,-5,22,0,83,0,83,15,64,0,0,0,0
2022-12-13,900,-1,31,9,15,79,ENE,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,64,10,6,1008,30,78,-1,31,-7,20,-5,22,13,21,-5,22,0,80,0,89,17,64,0,0,0,0
2022-12-13,1000,-0,31,10,16,75,ENE,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,63,10,6,1008,30,57,-0,31,-7,20,-5,23,13,22,-5,23,0,88,0,40,80,63,0,0,0,0
2022-12-13,1100,0,32,10,17,78,ENE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60,10,6,1008,30,100,0,32,-7,20,-5,24,13,22,-5,24,0,91,0,81,10,46,0,0,0,0
2022-12-13,1200,1,34,11,17,78,ENE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,56,10,6,1007,30,100,1,34,-7,20,-4,25,14,22,-4,25,0,90,0,93,17,30,0,0,0,0
2022-12-13,1300,2,35,12,19,74,ENE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,53,10,6,1006,30,100,2,35,-7,19,-3,26,15,24,-3,26,0,85,0,89,13,11,0,0,0,0
2022-12-13,1400,2,35,12,19,68,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,51,10,6,1005,30,22,2,35,-7,19,-3,27,15,25,-3,27,0,89,0,0,90,10,0,0,0,0
2022-12-13,1500,2,35,12,19,62,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,50,10,6,1005,30,12,2,35,-8,18,-3,26,17,28,-3,26,0,90,0,0,89,10,0,0,0,0
2022-12-13,1600,1,34,12,19,63,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,51,10,6,1005,30,10,1,34,-8,18,-4,25,18,29,-4,25,0,84,0,0,93,16,0,0,0,0
2022-12-13,1700,0,33,11,18,63,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1005,30,8,0,33,-8,17,-5,24,18,29,-5,24,0,82,0,0,91,35,0,0,0,0
2022-12-13,1800,-0,31,11,18,60,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,54,10,6,1005,30,6,-0,31,-9,17,-6,22,19,30,-6,22,0,89,0,0,89,61,0,0,0,0
2022-12-13,1900,-1,31,11,18,57,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1005,30,6,-1,31,-9,17,-6,21,19,30,-6,21,0,94,0,0,91,60,0,0,0,0
2022-12-13,2000,-0,31,10,17,57,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,58,10,6,1006,30,12,-0,31,-8,18,-5,23,15,24,-5,23,0,88,0,0,91,60,0,0,0,0
2022-12-13,2100,-1,31,10,15,53,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,60,10,6,1006,30,13,-1,31,-8,18,-6,22,14,22,-6,22,0,81,0,0,87,60,0,0,0,0
2022-12-13,2200,-1,30,10,15,52,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,61,10,6,1006,30,13,-1,30,-8,19,-6,22,14,22,-6,22,0,91,0,0,85,70,0,0,0,0
2022-12-13,2300,-1,30,9,15,49,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,62,10,6,1006,30,24,-1,30,-7,19,-6,22,13,21,-6,22,0,91,0,0,89,69,0,0,0,0
2022-12-14,0,-1,30,9,14,50,NE,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,63,10,6,1007,30,50,-1,30,-7,19,-6,22,11,18,-6,22,0,86,0,41,80,69,0,0,0,0
2022-12-14,100,-1,29,8,13,44,NE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,64,10,6,1006,30,100,-1,29,-7,19,-6,22,11,18,-6,22,0,90,0,94,18,69,0,0,0,0
2022-12-14,200,-2,29,8,13,42,NE,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1006,30,77,-2,29,-7,19,-6,21,11,17,-6,21,0,87,0,76,37,69,0,0,0,0
2022-12-14,300,-2,29,8,12,40,NE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,66,10,6,1007,30,53,-2,29,-7,19,-6,21,11,17,-6,21,0,83,0,57,55,69,0,0,0,0
2022-12-14,400,-2,29,7,12,38,NE,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,67,10,6,1007,30,30,-2,29,-7,19,-6,21,10,16,-6,21,0,80,0,39,74,69,0,0,0,0
2022-12-14,500,-2,29,7,12,37,NE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,67,10,6,1007,30,52,-2,29,-7,19,-6,21,10,16,-6,21,0,83,0,54,53,68,0,0,0,0
2022-12-14,600,-2,29,8,12,36,NE,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,67,10,6,1006,30,75,-2,29,-7,19,-6,21,10,17,-6,21,0,86,0,69,33,68,0,0,0,0
2022-12-14,700,-2,29,8,12,35,NE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,67,10,6,1006,30,98,-2,29,-7,19,-6,21,10,17,-6,21,0,89,0,84,12,68,0,0,0,0
2022-12-14,800,-2,29,8,12,36,NE,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,66,10,6,1007,30,93,-2,29,-7,19,-6,21,10,17,-6,21,0,87,0,87,11,68,0,0,0,0
2022-12-14,900,-2,29,8,13,37,NE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,65,10,6,1007,30,88,-2,29,-7,19,-6,22,10,17,-6,22,0,84,0,90,9,68,0,0,0,0
2022-12-14,1000,-1,29,8,13,39,NE,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,63,10,6,1007,30,83,-1,29,-7,19,-6,22,10,17,-6,22,0,82,0,93,8,67,0,0,0,0
2022-12-14,1100,-1,31,8,13,40,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,59,10,6,1007,30,57,-1,31,-8,18,-5,23,11,17,-5,23,0,86,0,62,34,62,0,0,0,0
2022-12-14,1200,-0,31,8,13,40,NE,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,55,10,6,1007,30,31,-0,31,-8,17,-4,24,11,17,-4,24,0,89,0,31,59,56,0,0,0,0
2022-12-14,1300,0,33,8,13,41,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,51,10,6,1008,30,5,0,33,-9,17,-4,26,11,18,-4,26,0,93,0,0,85,50,0,0,0,0
2022-12-14,1400,0,32,8,13,37,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,51,10,6,1008,30,4,0,32,-9,16,-4,25,12,19,-4,25,0,92,0,0,88,52,0,0,0,0
2022-12-14,1500,0,32,8,13,32,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,52,10,6,1008,30,4,0,32,-9,16,-4,25,12,20,-4,25,0,92,0,0,90,54,0,0,0,0
2022-12-14,1600,-0,32,8,13,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,52,10,6,1008,30,3,-0,32,-9,16,-4,24,13,21,-4,24,0,91,0,0,93,56,0,0,0,0
2022-12-14,1700,-2,29,8,13,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,58,10,6,1008,30,2,-2,29,-9,16,-6,22,14,23,-6,22,0,91,0,0,93,63,0,0,0,0
2022-12-14,1800,-3,27,8,13,26,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,63,10,6,1008,30,1,-3,27,-9,16,-7,19,15,24,-7,19,0,92,0,0,93,69,0,0,0,0
2022-12-14,1900,-4,25,8,13,26,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,69,10,6,1009,30,0,-4,25,-9,16,-9,16,16,26,-9,16,0,92,0,0,93,75,0,0,0,0
2022-12-14,2000,-4,26,8,13,26,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,67,10,6,1009,30,0,-4,26,-9,17,-8,17,15,23,-8,17,0,88,0,0,91,65,0,0,0,0
2022-12-14,2100,-3,27,8,12,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,66,10,6,1010,30,0,-3,27,-9,17,-8,19,13,21,-8,19,0,84,0,0,89,55,0,0,0,0
2022-12-14,2200,-3,28,7,12,28,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,64,10,6,1010,30,0,-3,28,-8,17,-7,20,11,18,-7,20,0,80,0,0,87,45,0,0,0,0
2022-12-14,2300,-3,27,7,12,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,62,10,6,1010,30,0,-3,27,-9,16,-7,20,11,17,-7,20,0,81,0,0,88,45,0,0,0,0
2022-12-15,0,-3,27,7,11,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,60,10,6,1011,30,0,-3,27,-9,15,-7,20,10,17,-7,20,0,81,0,0,89,45,0,0,0,0
2022-12-15,100,-3,27,7,11,26,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,57,10,6,1011,30,0,-3,27,-10,14,-7,20,10,16,-7,20,0,82,0,0,90,45,0,0,0,0
2022-12-15,200,-3,27,7,11,25,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1011,30,0,-3,27,-11,13,-7,19,10,17,-7,19,0,86,0,0,89,46,0,0,0,0
2022-12-15,300,-3,27,7,11,24,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,54,10,6,1011,30,0,-3,27,-11,12,-7,19,11,17,-7,19,0,89,0,0,87,47,0,0,0,0
2022-12-15,400,-3,26,7,12,23,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1011,30,0,-3,26,-12,11,-7,19,11,18,-7,19,0,93,0,0,86,48,0,0,0,0
2022-12-15,500,-3,26,7,11,22,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1012,30,0,-3,26,-13,9,-7,19,11,17,-7,19,0,91,0,0,86,48,0,0,0,0
2022-12-15,600,-3,26,6,10,21,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,43,10,6,1012,30,0,-3,26,-14,7,-7,19,11,17,-7,19,0,88,0,0,87,48,0,0,0,0
2022-12-15,700,-3,26,6,10,20,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,39,10,6,1012,30,0,-3,26,-15,5,-7,20,10,17,-7,20,0,86,0,0,87,48,0,0,0,0
2022-12-15,800,-3,27,5,9,21,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,43,10,6,1013,30,4,-3,27,-14,8,-6,21,9,14,-6,21,0,86,0,0,87,45,0,0,0,0
2022-12-15,900,-2,28,5,8,21,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,46,10,6,1014,30,9,-2,28,-12,10,-5,23,8,12,-5,23,0,87,0,0,86,43,0,0,0,0
2022-12-15,1000,-2,29,4,6,22,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,50,10,6,1014,30,13,-2,29,-11,13,-4,24,6,10,-4,24,0,87,0,0,86,40,0,0,0,0
2022-12-15,1100,-1,30,4,7,19,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,55,10,6,1015,30,11,-1,30,-9,16,-4,26,7,11,-4,26,0,88,0,0,87,32,0,0,0,0
2022-12-15,1200,0,32,5,8,17,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,61,10,6,1015,30,9,0,32,-7,20,-3,27,7,12,-3,27,0,90,0,0,89,23,0,0,0,0
2022-12-15,1300,1,34,6,9,15,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,66,10,6,1015,30,8,1,34,-5,24,-2,28,8,13,-2,28,0,91,0,0,90,15,0,0,0,0
2022-12-15,1400,0,33,5,9,14,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,69,10,6,1015,30,5,0,33,-5,24,-3,28,9,14,-3,28,0,88,0,0,89,20,0,0,0,0
2022-12-15,1500,-0,31,5,8,13,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,73,10,6,1016,30,3,-0,31,-5,24,-3,26,9,15,-3,26,0,85,0,0,87,25,0,0,0,0
2022-12-15,1600,-1,30,5,8,12,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,76,10,6,1016,30,0,-1,30,-5,24,-4,26,10,16,-4,26,0,82,0,0,86,30,0,0,0,0
2022-12-15,1700,-1,30,5,8,15,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,79,10,6,1016,30,2,-1,30,-4,24,-4,25,10,16,-4,25,0,81,0,0,86,33,0,0,0,0
2022-12-15,1800,-2,29,5,8,18,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,82,10,6,1017,30,4,-2,29,-4,24,-4,24,10,16,-4,24,0,81,0,0,85,37,0,0,0,0
2022-12-15,1900,-2,29,5,8,21,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85,10,6,1018,30,7,-2,29,-4,25,-5,24,10,16,-5,24,0,80,0,0,85,40,0,0,0,0
2022-12-15,2000,-2,29,5,8,24,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,84,10,6,1019,30,5,-2,29,-4,25,-5,24,10,15,-5,24,0,85,0,0,86,40,0,0,0,0
2022-12-15,2100,-2,29,5,8,27,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,83,10,6,1019,30,4,-2,29,-4,25,-4,24,9,15,-4,24,0,89,0,0,88,40,0,0,0,0
2022-12-15,2200,-1,29,5,8,30,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,83,10,6,1020,30,2,-1,29,-4,25,-4,24,9,15,-4,24,0,94,0,0,89,40,0,0,0,0
2022-12-15,2300,-1,29,5,8,32,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,81,10,6,1020,30,2,-1,29,-4,24,-4,24,9,15,-4,24,0,91,0,0,90,40,0,0,0,0
2022-12-16,0,-2,29,5,8,33,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80,10,6,1021,30,1,-2,29,-5,24,-4,24,9,15,-4,24,0,89,0,0,92,40,0,0,0,0
2022-12-16,100,-2,29,5,8,34,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,79,10,6,1021,30,0,-2,29,-5,24,-4,24,9,15,-4,24,0,86,0,0,93,40,0,0,0,0
2022-12-16,200,-2,29,5,8,38,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1022,30,0,-2,29,-5,23,-4,24,9,15,-4,24,0,87,0,0,91,40,0,0,0,0
2022-12-16,300,-2,29,5,8,41,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,76,10,6,1022,30,0,-2,29,-5,23,-4,24,9,14,-4,24,0,89,0,0,90,40,0,0,0,0
2022-12-16,400,-2,29,5,8,45,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1022,30,0,-2,29,-6,22,-4,24,9,14,-4,24,0,90,0,0,88,40,0,0,0,0
2022-12-16,500,-2,29,5,8,46,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1022,30,0,-2,29,-6,22,-4,24,9,14,-4,24,0,87,0,0,87,40,0,0,0,0
2022-12-16,600,-2,29,4,7,47,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1023,30,0,-2,29,-6,22,-4,24,9,14,-4,24,0,83,0,0,86,40,0,0,0,0
2022-12-16,700,-2,29,4,7,48,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1023,30,0,-2,29,-6,22,-5,24,9,14,-5,24,0,80,0,0,85,40,0,0,0,0
2022-12-16,800,-1,29,4,7,48,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1023,30,0,-1,29,-5,22,-4,25,8,13,-4,25,0,82,0,0,87,37,0,0,0,0
2022-12-16,900,-1,30,5,8,48,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,73,10,6,1024,30,0,-1,30,-5,23,-4,25,8,13,-4,25,0,85,0,0,88,33,0,0,0,0
2022-12-16,1000,-1,31,5,8,47,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,73,10,6,1024,30,0,-1,31,-5,23,-3,26,8,13,-3,26,0,87,0,0,90,30,0,0,0,0
2022-12-16,1100,-0,32,5,8,49,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,69,10,6,1024,30,0,-0,32,-5,23,-3,27,9,14,-3,27,0,88,0,0,89,23,0,0,0,0
2022-12-16,1200,1,33,5,9,50,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,65,10,6,1024,30,0,1,33,-5,22,-2,28,9,15,-2,28,0,89,0,0,89,17,0,0,0,0
2022-12-16,1300,1,34,6,9,51,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,61,10,6,1024,30,0,1,34,-5,22,-2,29,10,16,-2,29,0,90,0,0,88,10,0,0,0,0
2022-12-16,1400,1,33,6,9,46,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,64,10,6,1024,30,0,1,33,-6,22,-2,28,10,17,-2,28,0,87,0,0,88,17,0,0,0,0
2022-12-16,1500,0,32,6,9,41,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,66,10,6,1024,30,0,0,32,-6,22,-3,27,11,17,-3,27,0,85,0,0,87,23,0,0,0,0
2022-12-16,1600,-1,31,5,9,36,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,68,10,6,1024,30,0,-1,31,-6,22,-4,26,11,18,-4,26,0,82,0,0,87,30,0,0,0,0
2022-12-16,1700,-1,30,6,9,39,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,71,10,6,1024,30,0,-1,30,-6,22,-5,24,12,19,-5,24,0,86,0,0,87,35,0,0,0,0
2022-12-16,1800,-2,29,6,10,42,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74,10,6,1024,30,0,-2,29,-6,21,-5,22,13,20,-5,22,0,90,0,0,86,40,0,0,0,0
2022-12-16,1900,-3,27,6,10,46,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,76,10,6,1024,30,0,-3,27,-6,21,-6,20,13,21,-6,20,0,94,0,0,86,45,0,0,0,0
2022-12-16,2000,-2,28,6,10,45,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1025,30,0,-2,28,-6,22,-6,22,13,20,-6,22,0,94,0,0,87,43,0,0,0,0
2022-12-16,2100,-2,29,6,10,45,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1025,30,0,-2,29,-5,23,-5,23,12,19,-5,23,0,94,0,0,89,42,0,0,0,0
2022-12-16,2200,-1,30,6,9,44,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1025,30,0,-1,30,-5,24,-4,24,11,18,-4,24,0,94,0,0,90,40,0,0,0,0
